tid,vid,tname,vname,otid,ovid,otname,ovname
66000060,005,臺中市西屯區,惠來里,10019060,005,臺中市西屯區,惠來里
66000060,006,臺中市西屯區,上石里,10019060,006,臺中市西屯區,上石里
66000060,007,臺中市西屯區,逢甲里,10019060,007,臺中市西屯區,逢甲里
66000060,008,臺中市西屯區,鵬程里,10019060,008,臺中市西屯區,鵬程里
66000060,009,臺中市西屯區,何安里,10019060,009,臺中市西屯區,何安里
66000060,010,臺中市西屯區,何厝里,10019060,010,臺中市西屯區,何厝里
66000060,011,臺中市西屯區,大河里,10019060,011,臺中市西屯區,大河里
66000060,012,臺中市西屯區,大石里,10019060,012,臺中市西屯區,大石里
66000060,013,臺中市西屯區,大福里,10019060,013,臺中市西屯區,大福里
66000060,014,臺中市西屯區,大鵬里,10019060,014,臺中市西屯區,大鵬里
66000060,015,臺中市西屯區,港尾里,10019060,015,臺中市西屯區,港尾里
66000060,016,臺中市西屯區,廣福里,10019060,016,臺中市西屯區,廣福里
66000060,017,臺中市西屯區,林厝里,10019060,017,臺中市西屯區,林厝里
66000060,018,臺中市西屯區,永安里,10019060,018,臺中市西屯區,永安里
66000060,019,臺中市西屯區,福安里,10019060,019,臺中市西屯區,福安里
66000060,020,臺中市西屯區,協和里,10019060,020,臺中市西屯區,協和里
66000060,021,臺中市西屯區,何仁里,10019060,021,臺中市西屯區,何仁里
66000060,022,臺中市西屯區,何德里,10019060,022,臺中市西屯區,何德里
66000060,023,臺中市西屯區,何源里,10019060,023,臺中市西屯區,何源里
66000060,024,臺中市西屯區,西平里,10019060,024,臺中市西屯區,西平里
66000060,025,臺中市西屯區,何南里,10019060,025,臺中市西屯區,何南里
66000060,026,臺中市西屯區,至善里,10019060,026,臺中市西屯區,至善里
66000060,027,臺中市西屯區,上安里,10019060,027,臺中市西屯區,上安里
66000060,028,臺中市西屯區,上德里,10019060,028,臺中市西屯區,上德里
66000060,029,臺中市西屯區,逢福里,10019060,029,臺中市西屯區,逢福里
66000060,030,臺中市西屯區,何明里,10019060,030,臺中市西屯區,何明里
66000060,031,臺中市西屯區,何成里,10019060,031,臺中市西屯區,何成里
66000060,032,臺中市西屯區,何福里,10019060,032,臺中市西屯區,何福里
66000060,033,臺中市西屯區,福和里,10019060,033,臺中市西屯區,福和里
66000060,034,臺中市西屯區,福中里,10019060,034,臺中市西屯區,福中里
66000060,035,臺中市西屯區,福恩里,10019060,035,臺中市西屯區,福恩里
66000060,036,臺中市西屯區,福聯里,10019060,036,臺中市西屯區,福聯里
66000060,037,臺中市西屯區,福瑞里,10019060,037,臺中市西屯區,福瑞里
66000060,038,臺中市西屯區,福林里,10019060,038,臺中市西屯區,福林里
66000060,039,臺中市西屯區,福雅里,10019060,039,臺中市西屯區,福雅里
,,,,,,,
66000070,001,臺中市南屯區,南屯里,10019070,001,臺中市南屯區,南屯里
66000070,002,臺中市南屯區,豐樂里,10019070,002,臺中市南屯區,豐樂里
66000070,003,臺中市南屯區,楓樹里,10019070,003,臺中市南屯區,楓樹里
66000070,004,臺中市南屯區,中和里,10019070,004,臺中市南屯區,中和里
66000070,005,臺中市南屯區,春社里,10019070,005,臺中市南屯區,春社里
66000070,006,臺中市南屯區,春安里,10019070,006,臺中市南屯區,春安里
66000070,007,臺中市南屯區,文山里,10019070,007,臺中市南屯區,文山里
66000070,008,臺中市南屯區,新生里,10019070,008,臺中市南屯區,新生里
66000070,009,臺中市南屯區,永定里,10019070,009,臺中市南屯區,永定里
66000070,010,臺中市南屯區,三厝里,10019070,010,臺中市南屯區,三厝里
66000070,011,臺中市南屯區,溝墘里,10019070,011,臺中市南屯區,溝墘里
66000070,012,臺中市南屯區,田心里,10019070,012,臺中市南屯區,田心里
66000070,013,臺中市南屯區,黎明里,10019070,013,臺中市南屯區,黎明里
66000070,014,臺中市南屯區,鎮平里,10019070,015,臺中市南屯區,鎮平里
66000070,015,臺中市南屯區,大同里,10019070,016,臺中市南屯區,大同里
66000070,016,臺中市南屯區,文心里,10019070,017,臺中市南屯區,文心里
66000070,017,臺中市南屯區,同心里,10019070,018,臺中市南屯區,同心里
66000070,018,臺中市南屯區,向心里,10019070,019,臺中市南屯區,向心里
66000070,019,臺中市南屯區,大誠里,10019070,020,臺中市南屯區,大誠里
66000070,020,臺中市南屯區,大興里,10019070,021,臺中市南屯區,大興里
66000070,021,臺中市南屯區,大業里,10019070,022,臺中市南屯區,大業里
66000070,022,臺中市南屯區,惠中里,10019070,023,臺中市南屯區,惠中里
66000070,023,臺中市南屯區,寶山里,10019070,024,臺中市南屯區,寶山里
66000070,024,臺中市南屯區,三和里,10019070,025,臺中市南屯區,三和里
66000070,025,臺中市南屯區,三義里,10019070,026,臺中市南屯區,三義里
,,,,,,,
66000080,001,臺中市北屯區,北興里,10019080,001,臺中市北屯區,北興里
66000080,002,臺中市北屯區,北屯里,10019080,002,臺中市北屯區,北屯里
66000080,003,臺中市北屯區,三光里,10019080,003,臺中市北屯區,三光里
66000080,004,臺中市北屯區,平田里,10019080,004,臺中市北屯區,平田里
66000080,005,臺中市北屯區,平和里,10019080,005,臺中市北屯區,平和里
66000080,006,臺中市北屯區,東光里,10019080,006,臺中市北屯區,東光里
66000080,007,臺中市北屯區,舊社里,10019080,007,臺中市北屯區,舊社里
66000080,008,臺中市北屯區,水景里,10019080,008,臺中市北屯區,水景里
66000080,009,臺中市北屯區,軍功里,10019080,009,臺中市北屯區,軍功里
66000080,010,臺中市北屯區,和平里,10019080,010,臺中市北屯區,和平里
66000080,011,臺中市北屯區,東山里,10019080,011,臺中市北屯區,東山里
66000080,012,臺中市北屯區,民政里,10019080,012,臺中市北屯區,民政里
66000080,013,臺中市北屯區,廍子里,10019080,013,臺中市北屯區,廍子里
66000080,014,臺中市北屯區,大坑里,10019080,014,臺中市北屯區,大坑里
66000080,015,臺中市北屯區,民德里,10019080,015,臺中市北屯區,民德里
66000080,016,臺中市北屯區,松竹里,10019080,016,臺中市北屯區,松竹里
66000080,017,臺中市北屯區,仁和里,10019080,017,臺中市北屯區,仁和里
66000080,018,臺中市北屯區,仁美里,10019080,018,臺中市北屯區,仁美里
66000080,019,臺中市北屯區,四民里,10019080,019,臺中市北屯區,四民里
66000080,020,臺中市北屯區,后庄里,10019080,020,臺中市北屯區,后庄里
66000080,021,臺中市北屯區,同榮里,10019080,021,臺中市北屯區,同榮里
66000080,022,臺中市北屯區,仁愛里,10019080,022,臺中市北屯區,仁愛里
66000080,023,臺中市北屯區,水湳里,10019080,023,臺中市北屯區,水湳里
66000080,024,臺中市北屯區,陳平里,10019080,024,臺中市北屯區,陳平里
66000080,025,臺中市北屯區,新平里,10019080,025,臺中市北屯區,新平里
66000080,026,臺中市北屯區,平安里,10019080,026,臺中市北屯區,平安里
66000080,027,臺中市北屯區,平順里,10019080,027,臺中市北屯區,平順里
66000080,028,臺中市北屯區,平德里,10019080,028,臺中市北屯區,平德里
66000080,029,臺中市北屯區,松安里,10019080,029,臺中市北屯區,松安里
66000080,030,臺中市北屯區,松茂里,10019080,030,臺中市北屯區,松茂里
66000080,031,臺中市北屯區,大德里,10019080,031,臺中市北屯區,大德里
66000080,032,臺中市北屯區,松強里,10019080,032,臺中市北屯區,松強里
66000080,033,臺中市北屯區,松勇里,10019080,033,臺中市北屯區,松勇里
66000080,034,臺中市北屯區,北京里,10019080,034,臺中市北屯區,北京里
66000080,035,臺中市北屯區,平心里,10019080,035,臺中市北屯區,平心里
66000080,036,臺中市北屯區,平福里,10019080,036,臺中市北屯區,平福里
66000080,037,臺中市北屯區,松和里,10019080,037,臺中市北屯區,松和里
66000080,038,臺中市北屯區,平陽里,10019080,038,臺中市北屯區,平陽里
66000080,039,臺中市北屯區,平興里,10019080,039,臺中市北屯區,平興里
66000080,040,臺中市北屯區,平昌里,10019080,040,臺中市北屯區,平昌里
66000080,041,臺中市北屯區,三和里,10019080,041,臺中市北屯區,三和里
66000080,042,臺中市北屯區,忠平里,10019080,042,臺中市北屯區,忠平里
,,,,,,,
66000090,001,臺中市豐原區,豐原里,10006010,001,臺中縣豐原市,豐原里
66000090,002,臺中市豐原區,頂街里,10006010,002,臺中縣豐原市,頂街里
66000090,003,臺中市豐原區,中山里,10006010,003,臺中縣豐原市,中山里
66000090,004,臺中市豐原區,豐榮里,10006010,004,臺中縣豐原市,豐榮里
66000090,005,臺中市豐原區,下街里,10006010,005,臺中縣豐原市,下街里
66000090,006,臺中市豐原區,富春里,10006010,006,臺中縣豐原市,富春里
66000090,007,臺中市豐原區,葫蘆里,10006010,007,臺中縣豐原市,葫蘆里
66000090,008,臺中市豐原區,豐西里,10006010,008,臺中縣豐原市,豐西里
66000090,009,臺中市豐原區,西安里,10006010,009,臺中縣豐原市,西安里
66000090,010,臺中市豐原區,西勢里,10006010,010,臺中縣豐原市,西勢里
66000090,011,臺中市豐原區,東勢里,10006010,011,臺中縣豐原市,東勢里
66000090,012,臺中市豐原區,民生里,10006010,012,臺中縣豐原市,民生里
66000090,013,臺中市豐原區,大湳里,10006010,013,臺中縣豐原市,大湳里
66000090,014,臺中市豐原區,北湳里,10006010,014,臺中縣豐原市,北湳里
66000090,015,臺中市豐原區,東湳里,10006010,015,臺中縣豐原市,東湳里
66000090,016,臺中市豐原區,西湳里,10006010,016,臺中縣豐原市,西湳里
66000090,017,臺中市豐原區,圳寮里,10006010,017,臺中縣豐原市,圳寮里
66000090,018,臺中市豐原區,豐圳里,10006010,018,臺中縣豐原市,豐圳里
66000090,019,臺中市豐原區,社皮里,10006010,019,臺中縣豐原市,社皮里
66000090,020,臺中市豐原區,三村里,10006010,020,臺中縣豐原市,三村里
66000090,021,臺中市豐原區,中興里,10006010,021,臺中縣豐原市,中興里
66000090,022,臺中市豐原區,田心里,10006010,022,臺中縣豐原市,田心里
66000090,023,臺中市豐原區,豐田里,10006010,023,臺中縣豐原市,豐田里
66000090,024,臺中市豐原區,鎌村里,10006010,024,臺中縣豐原市,鎌村里
66000090,025,臺中市豐原區,南陽里,10006010,025,臺中縣豐原市,南陽里
66000090,026,臺中市豐原區,陽明里,10006010,026,臺中縣豐原市,陽明里
66000090,027,臺中市豐原區,北陽里,10006010,027,臺中縣豐原市,北陽里
66000090,028,臺中市豐原區,中陽里,10006010,028,臺中縣豐原市,中陽里
66000090,029,臺中市豐原區,東陽里,10006010,029,臺中縣豐原市,東陽里
66000090,030,臺中市豐原區,南村里,10006010,030,臺中縣豐原市,南村里
66000090,031,臺中市豐原區,南田里,10006010,031,臺中縣豐原市,南田里
66000090,032,臺中市豐原區,南嵩里,10006010,032,臺中縣豐原市,南嵩里
66000090,033,臺中市豐原區,翁明里,10006010,033,臺中縣豐原市,翁明里
66000090,034,臺中市豐原區,翁子里,10006010,034,臺中縣豐原市,翁子里
66000090,035,臺中市豐原區,翁社里,10006010,035,臺中縣豐原市,翁社里
66000090,036,臺中市豐原區,朴子里,10006010,036,臺中縣豐原市,朴子里
,,,,,,,
66000100,001,臺中市東勢區,北興里,10006020,001,臺中縣東勢鎮,北興里
66000100,002,臺中市東勢區,中寧里,10006020,002,臺中縣東勢鎮,中寧里
66000100,003,臺中市東勢區,東安里,10006020,003,臺中縣東勢鎮,東安里
66000100,004,臺中市東勢區,南平里,10006020,004,臺中縣東勢鎮,南平里
66000100,005,臺中市東勢區,延平里,10006020,005,臺中縣東勢鎮,延平里
66000100,006,臺中市東勢區,上新里,10006020,006,臺中縣東勢鎮,上新里
66000100,007,臺中市東勢區,廣興里,10006020,007,臺中縣東勢鎮,廣興里
66000100,008,臺中市東勢區,泰昌里,10006020,008,臺中縣東勢鎮,泰昌里
66000100,009,臺中市東勢區,中嵙里,10006020,009,臺中縣東勢鎮,中嵙里
66000100,010,臺中市東勢區,福隆里,10006020,010,臺中縣東勢鎮,福隆里
66000100,011,臺中市東勢區,隆興里,10006020,011,臺中縣東勢鎮,隆興里
66000100,012,臺中市東勢區,新盛里,10006020,012,臺中縣東勢鎮,新盛里
66000100,013,臺中市東勢區,詒福里,10006020,013,臺中縣東勢鎮,詒福里
66000100,014,臺中市東勢區,上城里,10006020,014,臺中縣東勢鎮,上城里
66000100,015,臺中市東勢區,下城里,10006020,015,臺中縣東勢鎮,下城里
66000100,016,臺中市東勢區,慶東里,10006020,016,臺中縣東勢鎮,慶東里
66000100,017,臺中市東勢區,慶福里,10006020,017,臺中縣東勢鎮,慶福里
66000100,018,臺中市東勢區,東新里,10006020,018,臺中縣東勢鎮,東新里
66000100,019,臺中市東勢區,粵寧里,10006020,019,臺中縣東勢鎮,粵寧里
66000100,020,臺中市東勢區,下新里,10006020,020,臺中縣東勢鎮,下新里
66000100,021,臺中市東勢區,興隆里,10006020,021,臺中縣東勢鎮,興隆里
66000100,022,臺中市東勢區,茂興里,10006020,022,臺中縣東勢鎮,茂興里
66000100,023,臺中市東勢區,泰興里,10006020,023,臺中縣東勢鎮,泰興里
66000100,024,臺中市東勢區,埤頭里,10006020,024,臺中縣東勢鎮,埤頭里
66000100,025,臺中市東勢區,明正里,10006020,025,臺中縣東勢鎮,明正里
,,,,,,,
66000110,001,臺中市大甲區,朝陽里,10006030,001,臺中縣大甲鎮,朝陽里
66000110,002,臺中市大甲區,大甲里,10006030,002,臺中縣大甲鎮,大甲里
66000110,003,臺中市大甲區,順天里,10006030,003,臺中縣大甲鎮,順天里
66000110,004,臺中市大甲區,孔門里,10006030,004,臺中縣大甲鎮,孔門里
66000110,005,臺中市大甲區,平安里,10006030,005,臺中縣大甲鎮,平安里
66000110,006,臺中市大甲區,庄美里,10006030,006,臺中縣大甲鎮,庄美里
66000110,007,臺中市大甲區,新美里,10006030,007,臺中縣大甲鎮,新美里
66000110,008,臺中市大甲區,岷山里,10006030,008,臺中縣大甲鎮,岷山里
66000110,009,臺中市大甲區,中山里,10006030,009,臺中縣大甲鎮,中山里
66000110,010,臺中市大甲區,南陽里,10006030,010,臺中縣大甲鎮,南陽里
66000110,011,臺中市大甲區,薰風里,10006030,011,臺中縣大甲鎮,薰風里
66000110,012,臺中市大甲區,義和里,10006030,012,臺中縣大甲鎮,義和里
66000110,013,臺中市大甲區,武陵里,10006030,013,臺中縣大甲鎮,武陵里
66000110,014,臺中市大甲區,文曲里,10006030,014,臺中縣大甲鎮,文曲里
66000110,015,臺中市大甲區,武曲里,10006030,015,臺中縣大甲鎮,武曲里
66000110,016,臺中市大甲區,文武里,10006030,016,臺中縣大甲鎮,文武里
66000110,017,臺中市大甲區,奉化里,10006030,017,臺中縣大甲鎮,奉化里
66000110,018,臺中市大甲區,德化里,10006030,018,臺中縣大甲鎮,德化里
66000110,019,臺中市大甲區,江南里,10006030,019,臺中縣大甲鎮,江南里
66000110,020,臺中市大甲區,頂店里,10006030,020,臺中縣大甲鎮,頂店里
66000110,021,臺中市大甲區,太白里,10006030,021,臺中縣大甲鎮,太白里
66000110,022,臺中市大甲區,孟春里,10006030,022,臺中縣大甲鎮,孟春里
66000110,023,臺中市大甲區,幸福里,10006030,023,臺中縣大甲鎮,幸福里
66000110,024,臺中市大甲區,日南里,10006030,024,臺中縣大甲鎮,日南里
66000110,025,臺中市大甲區,龍泉里,10006030,025,臺中縣大甲鎮,龍泉里
66000110,026,臺中市大甲區,西岐里,10006030,026,臺中縣大甲鎮,西岐里
66000110,027,臺中市大甲區,銅安里,10006030,027,臺中縣大甲鎮,銅安里
66000110,028,臺中市大甲區,福德里,10006030,028,臺中縣大甲鎮,福德里
66000110,029,臺中市大甲區,建興里,10006030,029,臺中縣大甲鎮,建興里
,,,,,,,
66000120,001,臺中市清水區,鰲峰里,10006040,001,臺中縣清水鎮,鰲峰里
66000120,002,臺中市清水區,靈泉里,10006040,002,臺中縣清水鎮,靈泉里
66000120,003,臺中市清水區,清水里,10006040,003,臺中縣清水鎮,清水里
66000120,004,臺中市清水區,文昌里,10006040,004,臺中縣清水鎮,文昌里
66000120,005,臺中市清水區,南寧里,10006040,005,臺中縣清水鎮,南寧里
66000120,006,臺中市清水區,西寧里,10006040,006,臺中縣清水鎮,西寧里
66000120,007,臺中市清水區,北寧里,10006040,007,臺中縣清水鎮,北寧里
66000120,008,臺中市清水區,中興里,10006040,008,臺中縣清水鎮,中興里
66000120,009,臺中市清水區,西社里,10006040,009,臺中縣清水鎮,西社里
66000120,010,臺中市清水區,南社里,10006040,010,臺中縣清水鎮,南社里
66000120,011,臺中市清水區,裕嘉里,10006040,011,臺中縣清水鎮,裕嘉里
66000120,012,臺中市清水區,臨江里,10006040,012,臺中縣清水鎮,臨江里
66000120,013,臺中市清水區,秀水里,10006040,013,臺中縣清水鎮,秀水里
66000120,014,臺中市清水區,武鹿里,10006040,014,臺中縣清水鎮,武鹿里
66000120,015,臺中市清水區,海濱里,10006040,015,臺中縣清水鎮,海濱里
66000120,016,臺中市清水區,槺榔里,10006040,016,臺中縣清水鎮,槺榔里
66000120,017,臺中市清水區,中社里,10006040,017,臺中縣清水鎮,中社里
66000120,018,臺中市清水區,高西里,10006040,018,臺中縣清水鎮,高西里
66000120,019,臺中市清水區,高南里,10006040,019,臺中縣清水鎮,高南里
66000120,020,臺中市清水區,高東里,10006040,020,臺中縣清水鎮,高東里
66000120,021,臺中市清水區,高北里,10006040,021,臺中縣清水鎮,高北里
66000120,022,臺中市清水區,高美里,10006040,022,臺中縣清水鎮,高美里
66000120,023,臺中市清水區,國姓里,10006040,023,臺中縣清水鎮,國姓里
66000120,024,臺中市清水區,菁埔里,10006040,024,臺中縣清水鎮,菁埔里
66000120,025,臺中市清水區,頂湳里,10006040,025,臺中縣清水鎮,頂湳里
66000120,026,臺中市清水區,田寮里,10006040,026,臺中縣清水鎮,田寮里
66000120,027,臺中市清水區,橋頭里,10006040,027,臺中縣清水鎮,橋頭里
66000120,028,臺中市清水區,下湳里,10006040,028,臺中縣清水鎮,下湳里
66000120,029,臺中市清水區,東山里,10006040,029,臺中縣清水鎮,東山里
66000120,030,臺中市清水區,楊厝里,10006040,030,臺中縣清水鎮,楊厝里
66000120,031,臺中市清水區,海風里,10006040,031,臺中縣清水鎮,海風里
66000120,032,臺中市清水區,吳厝里,10006040,032,臺中縣清水鎮,吳厝里
,,,,,,,
66000130,001,臺中市沙鹿區,居仁里,10006050,001,臺中縣沙鹿鎮,居仁里
66000130,002,臺中市沙鹿區,洛泉里,10006050,002,臺中縣沙鹿鎮,洛泉里
66000130,003,臺中市沙鹿區,沙鹿里,10006050,003,臺中縣沙鹿鎮,沙鹿里
66000130,004,臺中市沙鹿區,美仁里,10006050,004,臺中縣沙鹿鎮,美仁里
66000130,005,臺中市沙鹿區,興仁里,10006050,005,臺中縣沙鹿鎮,興仁里
66000130,006,臺中市沙鹿區,斗抵里,10006050,006,臺中縣沙鹿鎮,斗抵里
66000130,007,臺中市沙鹿區,鹿峰里,10006050,007,臺中縣沙鹿鎮,鹿峰里
66000130,008,臺中市沙鹿區,鹿寮里,10006050,008,臺中縣沙鹿鎮,鹿寮里
66000130,009,臺中市沙鹿區,竹林里,10006050,009,臺中縣沙鹿鎮,竹林里
66000130,010,臺中市沙鹿區,犁分里,10006050,010,臺中縣沙鹿鎮,犁分里
66000130,011,臺中市沙鹿區,北勢里,10006050,011,臺中縣沙鹿鎮,北勢里
66000130,012,臺中市沙鹿區,福興里,10006050,012,臺中縣沙鹿鎮,福興里
66000130,013,臺中市沙鹿區,晉江里,10006050,013,臺中縣沙鹿鎮,晉江里
66000130,014,臺中市沙鹿區,六路里,10006050,014,臺中縣沙鹿鎮,六路里
66000130,015,臺中市沙鹿區,南勢里,10006050,015,臺中縣沙鹿鎮,南勢里
66000130,016,臺中市沙鹿區,埔子里,10006050,016,臺中縣沙鹿鎮,埔子里
66000130,017,臺中市沙鹿區,公明里,10006050,017,臺中縣沙鹿鎮,公明里
